town_id,treatment,town_group,person_id,uses_new_seeds,hhld_size,age_head_hhld,married,lnearnings
264,1,3,5028,1,4,50,0,10.73944
264,1,3,5029,,6,30,1,
264,1,3,5030,1,6,45,1,11.79586
264,1,3,5031,1,5,40,1,11.27781
263,1,3,5032,1,2,50,1,9.46677
263,1,3,5033,1,4,40,0,10.57486
263,1,3,5034,,4,35,1,
263,1,3,5035,1,4,30,1,9.445045
263,0,3,5036,1,4,35,0,10.20714
263,1,3,5037,1,6,30,0,11.50015
263,1,3,5038,1,5,40,0,11.07889
263,1,3,5039,1,2,35,1,10.63489
263,1,3,5040,1,5,45,0,11.25535
263,0,3,5041,1,4,40,1,9.488396
263,1,3,5042,1,6,30,0,11.92919
263,1,3,5043,1,3,30,0,9.924088
263,1,3,5044,1,4,25,1,10.67873
263,1,3,5045,1,2,35,0,10.54791
263,1,3,5046,1,2,40,1,10.1456
263,1,3,5047,1,3,50,1,9.456718
263,1,3,5048,1,5,40,0,10.52412
263,1,3,5049,1,3,40,1,11.35938
263,1,3,5050,1,3,40,1,10.02238
263,1,3,5051,1,4,35,1,11.15362
263,1,3,5052,,6,30,1,
263,1,3,5053,,2,35,1,
263,1,3,5054,1,5,50,0,11.6115
263,1,3,5055,1,6,35,1,12.21799
263,0,3,5056,,4,25,0,
263,1,3,5057,1,4,30,1,11.05925
263,1,3,5058,1,3,40,1,10.70491
263,1,3,5059,1,4,35,0,11.00274
263,1,3,5060,1,4,40,1,10.28454
263,0,3,5061,1,6,30,0,11.40246
263,0,3,5062,1,3,30,1,10.36456
263,1,3,5063,1,6,25,1,10.03494
263,1,3,5064,1,5,25,0,10.8921
263,1,3,5065,1,2,30,0,9.049019
263,1,3,5066,,2,30,0,
263,1,3,5067,1,4,50,1,10.41432
263,0,3,5068,1,4,35,1,10.05748
263,0,3,5069,1,3,50,1,10.98957
263,1,3,5070,1,5,45,0,10.43367
263,1,3,5071,1,4,30,1,10.83952
263,0,3,5072,1,4,35,1,9.866161
263,1,3,5073,1,5,40,0,9.93705
263,0,3,5074,1,4,25,1,9.446465
263,1,3,5075,1,2,30,1,8.906332
263,1,3,5076,,4,40,1,
263,1,3,5077,1,4,40,0,10.59679
263,1,3,5078,1,5,30,0,11.07114
263,1,3,5079,,6,40,1,
263,1,3,5080,1,6,30,0,10.73169
263,1,3,5081,1,6,40,0,11.01794
263,1,3,5082,1,2,30,0,10.57419
263,1,3,5083,1,6,35,0,10.29353
263,1,3,5084,1,4,40,0,10.46584
263,1,3,5085,,5,40,1,
263,0,3,5086,1,4,50,1,11.36532
263,1,3,5087,1,6,50,1,12.15799
263,1,3,5088,1,5,40,0,9.495082
263,1,3,5089,1,2,40,0,10.39033
263,1,3,5090,,6,30,0,
263,1,3,5091,,5,40,0,
263,1,3,5092,1,4,30,0,10.84683
263,1,3,5093,1,6,30,0,11.05035
263,1,3,5094,1,3,25,0,10.22587
263,1,3,5095,1,5,40,0,9.889509
263,0,3,5096,0,6,25,1,10.41999
263,1,3,5097,1,4,35,1,10.34416
263,1,3,5098,,4,45,1,
263,1,3,5099,1,4,45,0,10.91423
263,1,3,5100,1,2,30,1,10.03672
263,1,3,5101,1,6,50,0,9.525533
263,0,3,5102,1,5,50,1,10.68377
263,0,3,5103,1,4,35,0,10.67815
263,0,3,5104,1,3,40,0,10.4167
263,1,3,5105,1,4,30,0,9.993477
263,1,3,5106,,6,30,1,
263,1,3,5107,1,2,40,1,10.07971
263,0,3,5108,1,4,30,1,11.33013
263,1,3,5109,,5,35,1,
263,0,3,5110,1,2,45,1,10.77571
263,1,3,5111,1,3,40,1,10.54282
263,1,3,5112,,2,45,0,
263,1,3,5113,1,2,40,0,9.985766
263,1,3,5114,1,5,40,1,10.14291
263,1,3,5115,1,4,30,1,10.74977
263,1,3,5116,1,3,40,0,9.796648
263,1,3,5117,,6,45,0,
263,1,3,5118,1,6,35,1,11.35165
263,0,3,5119,0,5,45,0,10.01339
263,1,3,5120,1,5,40,0,10.40736
263,1,3,5121,1,4,50,1,10.71074
263,1,3,5122,1,4,45,1,10.97466
263,1,3,5123,,6,40,1,
263,1,3,5124,1,2,30,1,10.30876
263,0,3,5125,1,4,35,0,9.491292
263,1,3,5126,,4,50,0,
263,0,3,5127,1,2,40,1,9.382652
263,1,3,5128,,5,30,1,
263,0,3,5129,1,5,40,1,10.27575
263,0,3,5130,1,6,35,0,11.14753
263,1,3,5131,,4,40,1,
263,1,3,5132,1,6,35,0,11.47307
263,1,3,5133,1,6,30,1,11.99768
263,1,3,5134,1,5,25,1,10.58885
263,1,3,5135,1,3,30,1,9.600934
263,1,3,5136,1,6,45,0,10.05197
263,0,3,5137,0,6,30,0,10.68422
263,1,3,5138,1,4,40,1,11.34663
263,0,3,5139,1,4,40,1,10.33156
263,1,3,5140,1,6,35,1,10.04691
263,1,3,5141,1,4,40,1,10.39353
263,1,3,5142,1,5,50,1,10.58337
263,0,3,5143,1,3,30,0,10.20424
263,0,3,5144,1,5,35,0,10.55859
263,1,3,5145,1,6,40,0,10.9273
263,1,3,5146,1,4,50,1,11.42869
263,1,3,5147,1,4,35,1,11.04486
263,1,3,5148,1,2,35,0,9.134065
263,1,3,5149,1,3,40,1,10.50067
263,1,3,5150,1,4,35,1,10.86288
263,1,3,5151,1,4,40,0,9.891076
263,1,3,5152,1,4,50,1,11.21674
263,1,3,5153,1,5,40,1,10.55958
263,0,3,5154,,4,45,0,
263,1,3,5155,1,2,40,1,10.16531
263,1,3,5156,1,2,50,0,9.36828
263,1,3,5157,1,3,25,1,10.39389
263,1,3,5158,1,2,45,0,10.63934
263,0,3,5159,1,2,50,0,9.527614
263,0,3,5160,1,6,30,1,10.94516
263,0,3,5161,1,4,40,1,11.59776
263,1,3,5162,1,3,40,0,10.65483
263,0,3,5163,1,4,30,1,11.18366
263,1,3,5164,,4,30,0,
263,0,3,5165,1,2,40,0,9.72281
263,0,3,5166,1,4,35,1,9.711124
263,1,3,5167,1,4,40,1,10.88007
263,1,3,5168,1,2,30,0,9.574634
263,1,3,5169,1,3,40,0,11.0327
263,1,3,5170,1,2,30,0,9.913209
263,1,3,5171,1,4,35,1,10.60592
263,1,3,5172,1,2,40,1,10.01402
263,1,3,5173,1,4,40,0,10.39732
263,0,3,5174,1,2,30,0,9.949718
263,0,3,5175,1,2,40,0,9.14785
263,1,3,5176,1,4,45,0,11.13118
263,1,3,5177,1,3,35,0,9.553659
263,1,3,5178,1,3,50,1,10.29132
263,0,3,5179,,5,35,0,
263,0,3,5180,,4,30,0,
263,1,3,5181,1,4,30,1,9.942467
263,1,3,5182,,4,45,1,
263,1,3,5183,1,3,45,0,9.022305
263,1,3,5184,1,5,35,0,10.30394
263,1,3,5185,1,4,30,0,9.737672
263,1,3,5186,1,6,45,0,10.31586
263,0,3,5187,0,2,30,1,9.528902
263,1,3,5188,,4,40,0,
263,0,3,5189,,4,40,1,
263,1,3,5190,1,5,40,1,11.05834
263,0,3,5191,1,6,35,0,11.00978
263,1,3,5192,1,2,30,1,9.628665
263,0,3,5193,1,5,25,1,9.417279
263,1,3,5194,1,4,45,1,9.335849
263,1,3,5195,,4,40,0,
263,1,3,5196,1,2,25,1,10.39729
263,1,3,5197,1,2,30,1,10.72726
263,0,3,5198,0,4,50,1,11.54622
263,1,3,5199,1,5,40,1,12.25188
263,0,3,5200,1,5,35,1,11.70611
263,0,3,5201,0,5,35,0,10.0638
263,1,3,5202,1,4,45,0,10.0606
263,0,3,5203,,6,30,0,
263,1,3,5204,1,3,30,1,10.50582
263,0,3,5205,1,2,50,0,9.607963
263,1,3,5206,1,5,30,0,10.48386
263,1,3,5207,1,6,40,0,10.92772
263,1,3,5208,1,4,30,1,10.81262
263,0,3,5209,1,4,25,0,10.05743
263,0,3,5210,1,3,25,1,10.8619
263,1,3,5211,1,4,40,1,10.66975
263,1,3,5212,1,3,30,0,10.24282
263,1,3,5213,1,4,45,1,11.23352
263,1,3,5214,1,3,25,1,9.363819
263,1,3,5215,,2,50,1,
263,1,3,5216,1,6,40,0,10.44193
263,0,3,5217,0,2,35,1,9.260449
263,1,3,5218,1,4,30,1,11.42394
263,1,3,5219,1,4,50,1,10.41652
263,1,3,5220,,6,50,0,
263,1,3,5221,1,2,30,0,10.48021
263,1,3,5222,1,5,40,0,10.20568
263,0,3,5223,0,4,40,0,10.10471
263,1,3,5224,1,2,45,1,10.97407
263,0,3,5225,0,5,30,1,10.07959
263,1,3,5226,,2,50,1,
263,1,3,5227,1,3,45,1,10.41584
263,1,3,5228,1,6,50,0,10.98044
263,1,3,5229,1,4,50,1,10.78799
263,1,3,5230,1,4,50,0,10.26462
263,0,3,5231,0,4,40,1,10.04696
263,1,3,5232,1,6,30,0,9.96953
263,0,3,5233,1,2,35,0,10.37031
263,1,3,5234,1,4,35,0,10.22459
263,1,3,5235,1,4,50,0,9.873141
263,1,3,5236,1,4,30,1,10.35188
263,1,3,5237,1,4,40,1,10.64641
263,1,3,5238,1,4,25,0,9.706051
263,1,3,5239,,5,40,1,
263,0,3,5240,,2,35,1,
263,1,3,5241,1,6,30,0,12.09885
263,0,3,5242,,4,40,0,
263,1,3,5243,1,4,50,1,10.61717
263,1,3,5244,1,4,40,1,9.571573
263,1,3,5245,1,4,25,1,10.90202
263,1,3,5246,1,5,50,0,10.69892
263,1,3,5247,1,6,40,1,11.69206
263,1,3,5248,1,4,50,0,10.67179
263,0,3,5249,1,2,40,0,10.85305
263,1,3,5250,1,4,35,0,9.71177
263,1,3,5251,1,3,30,1,9.778561
263,1,3,5252,1,3,35,0,10.36779
263,0,3,5253,,5,45,0,
263,1,3,5254,1,4,25,0,9.697009
263,0,3,5255,1,2,25,0,10.29446
263,1,3,5256,,2,40,0,
263,1,3,5257,1,6,50,1,12.38018
263,1,3,5258,1,6,25,1,10.70349
263,1,3,5259,1,5,40,0,9.958626
263,0,3,5260,1,5,40,0,11.11724
263,0,3,5261,1,6,35,0,11.16168
263,0,3,5262,1,4,35,1,9.88771
263,0,3,5263,0,6,35,1,10.01241
263,1,3,5264,1,3,35,1,9.594046
263,1,3,5265,1,4,40,1,10.47413
263,1,3,5266,,6,30,1,
263,1,3,5267,,4,30,0,
263,1,3,5268,1,4,40,0,10.9999
263,1,3,5269,1,2,35,0,10.23489
263,1,3,5270,1,4,35,1,11.67681
263,1,3,5271,1,2,30,1,9.908965
263,1,3,5272,1,4,35,0,9.541101
262,1,3,5273,1,4,50,0,10.06699
262,0,3,5274,1,6,45,1,9.940918
262,1,3,5275,1,4,30,1,10.46853
262,1,3,5276,,3,50,1,
262,1,3,5277,,2,40,1,
262,0,3,5278,,4,40,1,
262,0,3,5279,0,4,25,1,10.7838
262,1,3,5280,1,5,40,1,11.16065
262,1,3,5281,1,2,40,0,10.29341
262,1,3,5282,1,6,40,1,10.08718
262,1,3,5283,1,6,45,1,10.27112
262,1,3,5284,1,2,40,0,10.39122
262,1,3,5285,1,4,45,1,10.89945
262,1,3,5286,1,4,25,1,10.52693
262,1,3,5287,1,6,35,1,10.60444
262,1,3,5288,1,5,35,1,10.79202
262,1,3,5289,1,2,35,0,10.5591
262,0,3,5290,1,3,30,1,10.64836
262,1,3,5291,,4,35,1,
262,0,3,5292,1,3,30,1,9.108856
262,0,3,5293,0,4,40,1,9.524062
262,1,3,5294,1,6,30,0,10.76591
262,1,3,5295,1,4,45,1,9.74509
262,1,3,5296,1,5,30,1,11.25193
262,1,3,5297,,4,30,0,
262,1,3,5298,1,4,40,1,10.16554
262,1,3,5299,1,2,50,0,9.506285
262,1,3,5300,1,4,35,1,10.77444
262,0,3,5301,0,4,40,1,9.851291
262,0,3,5302,1,2,35,0,9.819624
262,1,3,5303,1,3,35,0,10.10042
262,0,3,5304,1,5,30,1,10.06381
262,1,3,5305,1,4,40,1,10.25036
262,1,3,5306,1,4,30,1,9.12649
262,1,3,5307,1,4,35,0,10.14362
262,0,3,5308,0,5,25,0,10.49143
262,1,3,5309,1,4,50,1,11.18479
262,1,3,5310,1,4,30,1,10.06165
262,1,3,5311,1,4,40,1,11.13719
262,0,3,5312,1,5,35,1,10.9656
262,0,3,5313,1,6,30,1,9.988883
262,1,3,5314,1,4,30,1,10.05204
262,1,3,5315,1,3,30,1,10.3737
262,1,3,5316,1,4,30,0,9.437116
262,1,3,5317,1,4,30,0,9.433911
262,0,3,5318,1,5,30,0,11.03112
262,1,3,5319,1,4,30,1,9.91659
262,1,3,5320,1,3,30,0,9.642813
262,1,3,5321,1,3,40,1,9.865991
262,1,3,5322,1,2,30,1,9.56889
262,1,3,5323,1,6,30,1,11.74179
262,1,3,5324,1,2,35,1,10.91575
262,0,3,5325,1,2,30,0,10.35244
262,0,3,5326,1,6,30,1,10.54854
262,1,3,5327,1,3,40,1,10.62438
262,1,3,5328,1,6,40,1,11.63441
262,1,3,5329,1,4,40,1,10.39175
262,0,3,5330,1,3,40,0,10.65818
262,0,3,5331,0,6,35,1,9.188802
262,1,3,5332,1,2,50,1,9.40818
262,0,3,5333,0,4,25,0,9.522217
262,1,3,5334,1,2,35,1,9.589637
262,0,3,5335,1,3,30,1,11.12154
262,0,3,5336,1,4,40,0,10.20447
262,1,3,5337,1,3,40,0,9.388995
262,1,3,5338,1,5,50,0,10.30493
262,1,3,5339,1,3,35,1,10.08873
262,0,3,5340,1,4,50,0,11.57301
262,0,3,5341,1,5,40,0,10.59022
262,1,3,5342,1,4,40,0,9.977894
262,1,3,5343,1,4,30,1,9.786208
262,1,3,5344,1,2,50,0,10.17061
262,1,3,5345,1,4,35,1,10.36324
262,1,3,5346,1,4,35,0,10.15341
262,0,3,5347,0,3,35,1,9.527322
262,1,3,5348,1,5,50,1,10.5894
262,1,3,5349,1,4,40,0,9.733875
262,1,3,5350,1,3,40,1,10.14507
262,0,3,5351,1,6,25,1,9.552432
262,1,3,5352,1,3,30,1,9.936427
262,0,3,5353,,3,25,0,
262,1,3,5354,1,6,35,1,9.509795
262,0,3,5355,1,2,40,1,9.80057
262,0,3,5356,1,4,40,0,10.13203
262,1,3,5357,,6,30,1,
262,0,3,5358,,4,30,0,
262,1,3,5359,1,5,40,1,11.06025
262,0,3,5360,0,4,40,0,9.75935
262,0,3,5361,0,2,40,0,9.926799
262,1,3,5362,1,4,35,0,11.13626
262,1,3,5363,1,4,40,1,9.928074
262,1,3,5364,1,2,30,0,10.59163
262,1,3,5365,1,5,30,0,11.60448
262,0,3,5366,1,6,50,1,11.2595
262,1,3,5367,1,2,30,1,10.24465
262,1,3,5368,1,5,35,1,10.96262
262,0,3,5369,1,4,30,1,9.937731
262,0,3,5370,0,3,50,0,11.3294
262,0,3,5371,1,5,35,0,9.421343
262,1,3,5372,1,2,40,0,9.728333
262,1,3,5373,1,2,35,0,8.90963
262,1,3,5374,1,5,50,1,11.41369
262,0,3,5375,,3,50,0,
262,0,3,5376,,3,35,1,
262,1,3,5377,1,3,40,0,10.07572
262,1,3,5378,1,4,30,1,9.1399
262,1,3,5379,1,4,30,1,10.08171
262,1,3,5380,1,6,40,1,11.76192
262,1,3,5381,1,3,40,1,10.35593
262,1,3,5382,1,4,45,0,10.85568
262,0,3,5383,1,6,40,1,11.32852
262,1,3,5384,1,4,25,0,10.31442
262,0,3,5385,,4,40,1,
262,1,3,5386,1,3,30,0,10.95785
262,1,3,5387,1,2,35,0,9.104364
262,1,3,5388,1,2,25,1,10.13197
262,0,3,5389,1,4,40,1,10.19964
262,1,3,5390,1,5,30,1,10.71279
262,1,3,5391,1,3,35,0,9.755841
262,1,3,5392,1,4,40,1,10.13068
262,1,3,5393,1,6,50,0,10.80883
262,1,3,5394,1,6,30,1,10.7988
262,1,3,5395,1,3,30,0,9.212065
262,1,3,5396,1,2,30,1,9.508523
262,0,3,5397,1,3,40,1,11.18814
262,1,3,5398,1,4,30,0,10.30641
262,1,3,5399,1,6,40,1,10.71963
262,1,3,5400,1,6,35,0,9.898554
262,1,3,5401,1,4,40,0,9.872004
262,1,3,5402,1,4,35,0,9.761003
262,1,3,5403,1,4,30,1,10.18453
262,1,3,5404,1,6,40,0,10.48929
262,1,3,5405,1,5,40,1,11.74323
262,0,3,5406,1,3,30,1,9.406244
262,0,3,5407,1,2,35,0,9.241153
262,1,3,5408,1,2,30,0,10.3694
262,1,3,5409,,4,40,0,
262,0,3,5410,0,4,40,1,10.32915
262,1,3,5411,1,3,40,1,9.670093
262,1,3,5412,1,6,40,1,10.81933
262,1,3,5413,1,4,40,0,11.10619
262,1,3,5414,1,2,30,1,9.751191
262,0,3,5415,0,2,40,1,9.252704
262,1,3,5416,1,4,30,0,9.926101
262,1,3,5417,1,2,30,0,8.939784
262,1,3,5418,1,2,50,0,9.745956
262,0,3,5419,0,2,30,1,8.901804
262,1,3,5420,1,4,30,1,10.02166
262,1,3,5421,1,5,35,0,10.2884
262,1,3,5422,1,6,50,0,11.15594
262,1,3,5423,1,2,25,1,10.68874
262,1,3,5424,1,6,45,1,11.69568
262,1,3,5425,1,5,40,1,11.59331
262,1,3,5426,1,2,40,0,9.691299
262,1,3,5427,1,5,30,1,10.97223
262,1,3,5428,1,3,30,1,10.1163
262,1,3,5429,,2,30,1,
262,1,3,5430,1,5,40,1,11.48741
262,1,3,5431,,6,50,0,
262,1,3,5432,1,4,25,1,10.14728
262,1,3,5433,1,5,45,1,10.41398
262,1,3,5434,1,4,50,1,10.04876
262,1,3,5435,,6,35,1,
262,1,3,5436,,4,30,0,
262,1,3,5437,1,3,40,0,10.70537
262,1,3,5438,1,4,40,0,9.683125
262,1,3,5439,1,4,30,1,10.29226
262,1,3,5440,1,2,35,1,9.195411
262,0,3,5441,1,3,35,1,11.33366
262,1,3,5442,1,3,50,0,9.604527
262,1,3,5443,1,6,40,0,10.99009
262,1,3,5444,,4,45,1,
262,1,3,5445,1,2,30,0,9.143575
262,1,3,5446,,4,30,0,
262,1,3,5447,1,3,50,1,9.148433
262,0,3,5448,1,4,30,1,10.31277
262,0,3,5449,1,6,50,1,10.98718
262,1,3,5450,1,6,25,1,10.65102
262,1,3,5451,1,4,35,1,11.32768
262,1,3,5452,1,4,30,1,10.99933
262,1,3,5453,1,3,30,0,10.58414
262,0,3,5454,,4,40,1,
262,1,3,5455,1,6,30,1,10.79439
262,1,3,5456,1,5,45,1,11.69386
262,1,3,5457,,3,35,1,
262,1,3,5458,1,3,35,0,10.24499
262,1,3,5459,1,2,40,1,9.066774
262,0,3,5460,1,4,40,0,10.12977
262,0,3,5461,1,3,40,1,10.59873
262,1,3,5462,1,4,30,0,9.262229
262,1,3,5463,1,4,30,1,11.08245
262,0,3,5464,1,3,30,1,10.25477
262,0,3,5465,,4,30,1,
262,1,3,5466,,2,30,1,
262,1,3,5467,1,5,35,0,9.600461
262,1,3,5468,1,4,35,1,10.19944
262,0,3,5469,1,6,50,0,10.44008
262,1,3,5470,1,4,35,1,10.11164
262,0,3,5471,0,3,40,1,10.24653
262,1,3,5472,1,2,40,1,9.528799
262,1,3,5473,,6,40,1,
262,0,3,5474,1,5,40,1,11.00984
262,1,3,5475,1,5,40,0,10.05274
262,1,3,5476,1,4,35,1,9.459183
262,1,3,5477,,3,50,0,
262,0,3,5478,1,3,35,1,9.86178
262,1,3,5479,1,3,50,0,10.07957
262,1,3,5480,,4,40,1,
262,0,3,5481,0,3,40,1,9.574848
262,1,3,5482,1,4,35,0,11.24076
262,1,3,5483,1,4,35,1,9.26996
262,1,3,5484,1,4,35,1,9.677622
262,0,3,5485,1,2,30,0,9.252452
262,1,3,5486,,2,50,1,
262,0,3,5487,1,6,45,0,12.13857
262,1,3,5488,1,5,30,1,10.76265
262,0,3,5489,,3,40,0,
262,1,3,5490,1,3,50,0,10.35577
262,1,3,5491,1,4,40,0,9.055404
262,1,3,5492,,6,30,0,
262,1,3,5493,1,3,35,1,10.45519
262,0,3,5494,0,2,25,0,9.183999
262,1,3,5495,1,3,35,1,9.931602
262,0,3,5496,1,6,35,0,10.6577
262,0,3,5497,1,5,40,1,10.62069
262,1,3,5498,1,4,30,1,10.66323
262,1,3,5499,1,5,35,0,10.41494
262,0,3,5500,1,3,40,0,9.922253
262,1,3,5501,1,6,40,0,11.09987
262,1,3,5502,1,4,25,0,10.71532
262,1,3,5503,1,5,30,1,10.03925
262,1,3,5504,1,4,30,1,10.29222
262,0,3,5505,1,4,45,1,9.54367
262,1,3,5506,1,4,40,0,10.51216
262,1,3,5507,1,4,40,1,11.74805
262,1,3,5508,,6,40,1,
262,1,3,5509,,5,45,1,
262,0,3,5510,0,4,35,1,10.45019
262,1,3,5511,1,6,40,1,9.892449
262,1,3,5512,1,6,30,1,10.49258
262,1,3,5513,,2,40,0,
262,0,3,5514,0,4,40,1,10.87624
262,1,3,5515,1,4,30,0,9.474515
262,1,3,5516,,5,40,1,
262,1,3,5517,,6,30,1,
262,1,3,5518,1,2,50,1,10.66021
262,0,3,5519,1,6,30,1,10.83145
262,1,3,5520,1,4,30,0,9.528668
262,1,3,5521,1,6,35,1,12.27553
262,1,3,5522,1,4,35,1,10.76385
262,1,3,5523,1,3,40,0,9.67527
262,1,3,5524,1,2,30,1,10.80267
262,1,3,5525,,5,40,1,
262,1,3,5526,,6,30,0,
262,1,3,5527,1,4,30,1,9.713724
262,0,3,5528,1,6,30,0,12.05585
262,1,3,5529,1,4,40,1,11.0022
262,1,3,5530,1,4,25,1,11.36112
262,1,3,5531,1,4,30,1,11.13395
262,0,3,5532,0,4,30,1,9.994015
262,1,3,5533,1,5,40,0,10.75464
261,1,3,5534,1,4,30,1,11.4644
261,0,3,5535,0,4,40,0,10.4276
261,0,3,5536,1,4,30,0,11.25369
261,1,3,5537,1,3,35,1,9.116737
261,1,3,5538,,4,40,1,
261,1,3,5539,1,3,30,1,9.340639
261,1,3,5540,1,2,45,1,10.20925
261,1,3,5541,,2,30,1,
261,1,3,5542,1,4,35,1,11.17051
261,0,3,5543,0,2,25,1,9.406602
261,1,3,5544,1,6,30,1,10.65334
261,1,3,5545,1,4,30,0,10.40554
261,1,3,5546,1,6,45,0,10.5509
261,0,3,5547,1,5,35,0,10.92222
261,1,3,5548,1,4,30,1,9.905668
261,1,3,5549,1,6,40,1,11.11129
261,0,3,5550,0,2,35,0,9.215833
261,1,3,5551,1,6,50,0,10.82023
261,1,3,5552,,4,35,0,
261,1,3,5553,1,4,50,1,10.13993
261,1,3,5554,1,3,30,0,9.539061
261,1,3,5555,1,4,30,1,10.28019
261,1,3,5556,1,4,40,1,10.95642
261,1,3,5557,1,2,45,0,9.610602
261,1,3,5558,1,5,50,0,11.16597
261,0,3,5559,1,3,40,1,9.144014
261,1,3,5560,1,4,25,1,10.97009
261,0,3,5561,,4,30,1,
261,0,3,5562,0,3,40,0,10.13403
261,1,3,5563,1,3,50,1,11.17241
261,1,3,5564,1,3,30,0,9.421666
261,1,3,5565,1,2,40,1,10.08314
261,1,3,5566,1,4,30,1,11.2015
261,1,3,5567,1,5,30,0,10.90292
261,1,3,5568,1,5,30,0,11.01728
261,1,3,5569,,2,40,1,
261,1,3,5570,1,6,30,1,10.76948
261,1,3,5571,,4,50,0,
261,1,3,5572,1,2,40,0,10.873
261,0,3,5573,1,4,30,1,11.61163
261,1,3,5574,1,4,35,0,11.17649
261,0,3,5575,,3,45,0,
261,0,3,5576,1,4,50,0,10.05592
261,1,3,5577,1,3,40,1,10.64041
261,1,3,5578,,6,40,1,
261,0,3,5579,,5,45,1,
261,1,3,5580,,6,30,1,
261,1,3,5581,1,5,35,0,11.43345
261,1,3,5582,1,4,40,0,9.37778
261,1,3,5583,1,4,30,0,9.474483
261,1,3,5584,,4,40,1,
261,1,3,5585,1,6,40,1,11.35775
261,1,3,5586,,4,30,0,
261,1,3,5587,1,4,45,0,10.32824
261,1,3,5588,1,4,45,0,9.772828
261,1,3,5589,,2,50,1,
261,0,3,5590,1,5,35,0,9.30394
261,1,3,5591,1,6,40,0,10.69657
261,1,3,5592,1,6,40,1,11.81859
261,1,3,5593,1,4,50,1,10.31495
261,1,3,5594,1,6,25,1,10.39508
261,0,3,5595,,4,40,1,
261,1,3,5596,1,5,35,0,9.913252
261,1,3,5597,1,4,50,1,9.568047
261,0,3,5598,0,4,30,0,9.615491
261,1,3,5599,,3,30,1,
261,1,3,5600,1,4,35,1,9.608835
261,1,3,5601,1,4,45,1,10.79921
261,0,3,5602,1,4,40,1,11.41014
261,1,3,5603,1,2,40,0,9.479227
261,1,3,5604,1,4,30,1,10.01379
261,1,3,5605,,2,50,1,
261,0,3,5606,1,4,40,0,10.01109
261,0,3,5607,0,2,40,1,9.01474
261,1,3,5608,1,4,45,1,10.03036
261,1,3,5609,1,3,45,1,10.41008
261,1,3,5610,1,2,30,1,10.29415
261,1,3,5611,1,4,40,1,9.296187
261,1,3,5612,1,4,40,1,11.2914
261,1,3,5613,1,5,25,0,10.90529
261,1,3,5614,1,3,40,1,9.735042
261,0,3,5615,1,2,25,1,10.63515
261,1,3,5616,1,2,35,0,9.318829
261,1,3,5617,1,4,30,1,10.4433
261,1,3,5618,1,5,40,0,11.02026
261,0,3,5619,0,4,30,0,9.02123
261,1,3,5620,1,3,30,0,9.633891
261,1,3,5621,,4,35,1,
261,0,3,5622,1,2,30,1,9.454397
261,1,3,5623,1,4,30,1,9.741589
261,1,3,5624,1,6,35,0,12.22568
261,1,3,5625,1,2,30,1,9.851995
261,1,3,5626,1,3,30,1,10.11951
261,0,3,5627,1,4,40,1,9.910236
261,1,3,5628,,4,35,0,
261,0,3,5629,1,4,25,0,10.11399
261,1,3,5630,1,5,35,0,10.20588
261,0,3,5631,,4,25,0,
261,1,3,5632,1,3,40,0,10.05836
261,1,3,5633,1,4,40,0,11.50348
261,0,3,5634,1,3,40,1,10.5761
261,1,3,5635,1,3,40,0,9.57356
261,1,3,5636,1,3,30,0,10.66244
261,1,3,5637,1,3,40,1,9.082882
261,1,3,5638,1,4,45,1,10.00891
261,0,3,5639,1,6,50,0,10.79451
261,1,3,5640,1,3,40,0,10.28644
261,1,3,5641,1,3,40,0,10.488
261,1,3,5642,1,4,35,1,10.43069
261,1,3,5643,1,4,40,1,9.578856
261,1,3,5644,1,2,35,1,10.14677
261,0,3,5645,1,2,30,1,9.029289
261,0,3,5646,1,3,35,1,9.239242
261,1,3,5647,1,4,35,1,10.54112
261,1,3,5648,1,3,35,0,9.869856
261,0,3,5649,1,4,40,1,10.07829
261,1,3,5650,1,4,35,1,9.827047
261,1,3,5651,1,4,35,1,10.04737
261,1,3,5652,,2,40,0,
261,1,3,5653,1,6,30,1,11.30294
261,0,3,5654,1,2,25,1,9.801661
261,1,3,5655,1,6,40,0,12.08744
261,1,3,5656,1,3,25,1,9.513512
261,1,3,5657,1,6,30,1,10.96961
261,1,3,5658,1,4,40,0,10.54069
261,0,3,5659,,6,40,0,
261,1,3,5660,1,4,40,1,10.29021
261,1,3,5661,1,6,30,1,11.22897
261,0,3,5662,1,6,40,1,9.936055
261,1,3,5663,1,4,45,1,10.30193
261,0,3,5664,1,3,45,1,9.940999
261,1,3,5665,1,2,35,0,10.30632
261,1,3,5666,1,4,35,0,10.82359
261,1,3,5667,1,3,30,0,10.43351
261,1,3,5668,1,3,40,1,11.01517
261,0,3,5669,1,4,40,1,9.895335
261,0,3,5670,1,6,40,0,11.31539
261,1,3,5671,1,4,40,1,9.757637
261,1,3,5672,1,4,35,0,10.0364
261,1,3,5673,1,4,40,1,10.65444
261,1,3,5674,,4,40,1,
261,1,3,5675,1,2,30,0,10.41873
261,1,3,5676,1,4,40,1,10.93942
261,1,3,5677,1,4,30,1,9.935107
261,1,3,5678,1,6,35,1,11.68105
261,1,3,5679,1,6,45,0,11.60036
261,1,3,5680,1,2,35,1,9.736746
261,1,3,5681,1,4,35,1,11.76393
261,1,3,5682,1,4,30,0,10.43973
261,1,3,5683,1,5,50,1,10.67615
